prime_key,dataset_id,as_of_date,company_name,followers_count,employees_on_platform,link,industry,date_added,date_update,description,website,entity_id,cusip,isin
217,58595,2015-09-17,"The Habit Burger Grill",2554,252,https://www.linkedin.com/company/959196,Restaurants,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
218,58596,2015-09-17,Manulife,49175,12976,https://www.linkedin.com/company/2691,"Financial Services","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
220,58598,2015-09-17,LinkedIn,1422976,10311,https://www.linkedin.com/company/1337,Internet,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
221,58600,2015-09-17,"American Tower",31472,2532,https://www.linkedin.com/company/8100,Telecommunications,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
225,58601,2015-09-17,Stryker,213421,17492,https://www.linkedin.com/company/3282,"Medical Devices","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
226,58602,2015-09-17,Netflix,228347,2186,https://www.linkedin.com/company/165158,Entertainment,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
227,58603,2015-09-17,"Delta Air Lines",172858,34767,https://www.linkedin.com/company/2272,Airlines/Aviation,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
230,58604,2015-09-17,"Southwest Airlines",100866,18431,https://www.linkedin.com/company/4599,Airlines/Aviation,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
234,58605,2015-09-17,"Archer Daniels Midland Company",58460,8417,https://www.linkedin.com/company/5553,"Food Production","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
235,58606,2015-09-17,"Las Vegas Sands Corp.",5821,572,https://www.linkedin.com/company/1807052,Hospitality,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
237,58607,2015-09-17,"Tesla Motors",457257,6812,https://www.linkedin.com/company/15564,Automotive,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
238,58608,2015-09-17,"Vertex Pharmaceuticals",45867,1808,https://www.linkedin.com/company/6866,Pharmaceuticals,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
243,58609,2015-09-17,"Deutsche Bank",416329,51566,https://www.linkedin.com/company/1262,"Investment Banking","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
244,58611,2015-09-17,"Northrop Grumman Corporation",219756,48760,https://www.linkedin.com/company/1412,"Defense & Space","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
247,58612,2015-09-17,Orange,187114,80593,https://www.linkedin.com/company/1110,Telecommunications,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
248,58613,2015-09-17,CN,27921,6304,https://www.linkedin.com/company/307460,Transportation/Trucking/Railroad,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
250,58614,2015-09-17,Kroger,77465,30927,https://www.linkedin.com/company/4914,Retail,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
251,58615,2015-09-17,Ecolab,86273,28759,https://www.linkedin.com/company/4713,Chemicals,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
253,58616,2015-09-17,"Capital One",227313,32566,https://www.linkedin.com/company/1419,"Financial Services","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
254,58617,2015-09-17,"CME Group",32685,2250,https://www.linkedin.com/company/5499,"Financial Services","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
256,58618,2015-09-17,Enbridge,44309,6955,https://www.linkedin.com/company/6702,"Oil & Energy","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
259,58619,2015-09-17,"O'Reilly Auto Parts",15315,5817,https://www.linkedin.com/company/30967,Retail,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
288,58515,2015-09-17,ADP,262960,43329,https://www.linkedin.com/company/1463,"Human Resources","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
289,58516,2015-09-17,"Vertex Energy Inc.",578,43,https://www.linkedin.com/company/2677824,"Environmental Services","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
292,58517,2015-09-17,"John Deere",180106,23956,https://www.linkedin.com/company/3789,Machinery,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
294,58518,2015-09-17,Aetna,88651,22598,https://www.linkedin.com/company/2807,Insurance,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
295,58519,2015-09-17,Yelp,78073,4033,https://www.linkedin.com/company/31517,Internet,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
299,58520,2015-09-17,Aflac,59480,13181,https://www.linkedin.com/company/3997,Insurance,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
301,58522,2015-09-17,"Dean Foods",15310,2996,https://www.linkedin.com/company/10471,Dairy,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
303,58524,2015-09-17,Illumina,46461,3659,https://www.linkedin.com/company/7513,Biotechnology,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
304,58525,2015-09-17,"VF Corporation",87266,5445,https://www.linkedin.com/company/4670,"Apparel & Fashion","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
306,58527,2015-09-17,"General Mills",151504,14232,https://www.linkedin.com/company/2822,"Consumer Goods","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
307,58528,2015-09-17,"Phillips 66",32004,6300,https://www.linkedin.com/company/2576548,"Oil & Energy","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
310,58529,2015-09-17,FedEx,140656,91550,https://www.linkedin.com/company/1669,"Package/Freight Delivery","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
311,58530,2015-09-17,Intuit,98433,8818,https://www.linkedin.com/company/1666,"Computer Software","2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
314,58532,2015-09-17,Travelers,131173,24939,https://www.linkedin.com/company/3088,Insurance,"2015-09-17 00:00:00+00","2015-09-17 00:00:00+00",,,,,
319,58760,2015-09-18,"Noble Energy",61341,2511,https://www.linkedin.com/company/27043,"Oil & Energy","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
321,58761,2015-09-18,"Best Buy",185540,41684,https://www.linkedin.com/company/2127,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
323,58762,2015-09-18,Zoetis,41979,5365,https://www.linkedin.com/company/2936694,Pharmaceuticals,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
325,58763,2015-09-18,"Alaska Airlines",32465,4551,https://www.linkedin.com/company/162359,Airlines/Aviation,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
327,58765,2015-09-18,"Vulcan Materials Company",10365,2340,https://www.linkedin.com/company/10737,"Mining & Metals","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
328,58767,2015-09-18,"Harley-Davidson Motor Company",53858,6148,https://www.linkedin.com/company/164123,Automotive,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
331,58768,2015-09-18,"Dish Network",23231,7270,https://www.linkedin.com/company/4296,Telecommunications,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
333,58769,2015-09-18,"Garmin International",41388,4244,https://www.linkedin.com/company/9240,"Consumer Electronics","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
334,58770,2015-09-18,"Mallinckrodt Pharmaceuticals",21902,3505,https://www.linkedin.com/company/3192,Pharmaceuticals,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
337,58771,2015-09-18,"JetBlue Airways",48341,7422,https://www.linkedin.com/company/164535,Airlines/Aviation,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
339,58772,2015-09-18,"Moody's Investors Service",19079,2831,https://www.linkedin.com/company/4873,"Financial Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
340,58774,2015-09-18,"Akamai Technologies",67069,4589,https://www.linkedin.com/company/3925,Internet,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
341,58775,2015-09-18,"Waste Management",50996,12832,https://www.linkedin.com/company/204770,"Environmental Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
342,58777,2015-09-18,PulteGroup,27836,2844,https://www.linkedin.com/company/4884,Construction,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
347,58778,2015-09-18,"WisdomTree Asset Management",30912,127,https://www.linkedin.com/company/126106,"Investment Management","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
349,58779,2015-09-18,"XL Catlin",32934,6263,https://www.linkedin.com/company/6165,Insurance,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
350,58780,2015-09-18,"W.R. Grace",16815,3020,https://www.linkedin.com/company/166979,Chemicals,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
351,58782,2015-09-18,Symantec,225622,23943,https://www.linkedin.com/company/1231,"Computer Software","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
354,58783,2015-09-18,"Hanesbrands Inc.",18833,4155,https://www.linkedin.com/company/2230,"Consumer Goods","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
356,58784,2015-09-18,PSEG,19405,5313,https://www.linkedin.com/company/165586,Utilities,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
357,58785,2015-09-18,Box,49592,1581,https://www.linkedin.com/company/54178,Internet,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
361,58787,2015-09-18,SunLife,1479,276,https://www.linkedin.com/company/3253035,Insurance,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
364,58790,2015-09-18,CDW,55390,8056,https://www.linkedin.com/company/3334,"Information Technology and Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
365,58791,2015-09-18,Delphi,127021,21894,https://www.linkedin.com/company/2211,Automotive,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
367,58792,2015-09-18,Nielsen,209721,25364,https://www.linkedin.com/company/1714,"Information Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
369,58793,2015-09-18,"Magna International",75115,18281,https://www.linkedin.com/company/13703,Automotive,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
370,58794,2015-09-18,"SL Green Realty Corp.",3277,358,https://www.linkedin.com/company/60859,"Real Estate","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
372,58371,2015-09-18,"Lowe's Companies, Inc.",134520,62624,https://www.linkedin.com/company/4128,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
375,58796,2015-09-18,Fiserv,91101,15540,https://www.linkedin.com/company/3364,"Information Technology and Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
376,58797,2015-09-18,IHS,35648,6763,https://www.linkedin.com/company/164306,"Information Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
379,58798,2015-09-18,"Church & Dwight, Co., Inc.",17182,2243,https://www.linkedin.com/company/8105,"Consumer Goods","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
381,58799,2015-09-18,"Mohawk Industries",21515,4480,https://www.linkedin.com/company/165022,Textiles,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
382,58800,2015-09-18,Pearson,99592,26469,https://www.linkedin.com/company/2137,"Education Management","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
384,58801,2015-09-18,"Sirius XM Radio Inc.",20598,2017,https://www.linkedin.com/company/256744,Entertainment,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
386,58802,2015-09-18,CarMax,25681,6332,https://www.linkedin.com/company/162901,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
387,58803,2015-09-18,Autodesk,124355,7884,https://www.linkedin.com/company/1879,"Computer Software","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
390,58804,2015-09-18,"Boston Beer Company",24401,902,https://www.linkedin.com/company/12033,"Food & Beverages","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
392,58805,2015-09-18,Pandora,85220,2333,https://www.linkedin.com/company/26479,Internet,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
394,58806,2015-09-18,"Atossa Genetics, Inc.",668,29,https://www.linkedin.com/company/702244,Biotechnology,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
396,58807,2015-09-18,"Expedia, Inc.",150478,16750,https://www.linkedin.com/company/2751,Internet,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
397,58808,2015-09-18,FLEETCOR,6607,773,https://www.linkedin.com/company/26932,"Financial Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
400,58810,2015-09-18,"Qorvo, Inc.",4899,3751,https://www.linkedin.com/company/4851811,Semiconductors,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
401,58811,2015-09-18,"Whole Foods Market",145190,20708,https://www.linkedin.com/company/157353,Supermarkets,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
402,58812,2015-09-18,"AvalonBay Communities",11825,1392,https://www.linkedin.com/company/14164,"Real Estate","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
404,58814,2015-09-18,"Corning Incorporated",24599,9500,https://www.linkedin.com/company/3678,"Glass, Ceramics & Concrete","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
405,58815,2015-09-18,"RITE AID",25914,11227,https://www.linkedin.com/company/6913,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
410,58816,2015-09-18,"H&R Block",49544,9091,https://www.linkedin.com/company/3671,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
411,58817,2015-09-18,Xilinx,49884,2886,https://www.linkedin.com/company/3543,Semiconductors,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
413,58818,2015-09-18,"E*TRADE Financial Corporation",35133,3916,https://www.linkedin.com/company/3030,"Financial Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
414,58819,2015-09-18,"Lear Corporation",131515,13661,https://www.linkedin.com/company/3701,Automotive,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
417,58820,2015-09-18,"Gap Inc.",161907,37383,https://www.linkedin.com/company/1677,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
419,58821,2015-09-18,Stericycle,12333,3597,https://www.linkedin.com/company/15798,"Hospital & Health Care","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
420,58822,2015-09-18,"The Hartford",52510,15007,https://www.linkedin.com/company/2467,"Financial Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
424,58823,2015-09-18,"CenterPoint Energy",16362,3783,https://www.linkedin.com/company/162961,Utilities,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
427,58824,2015-09-18,Zillow,33168,1131,https://www.linkedin.com/company/13990,Internet,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
429,58825,2015-09-18,Ryanair,40175,4079,https://www.linkedin.com/company/16584,Airlines/Aviation,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
430,58829,2015-09-18,Cintas,46413,11647,https://www.linkedin.com/company/5045,"Facilities Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
433,58830,2015-09-18,"Verisk Analytics",7170,792,https://www.linkedin.com/company/580619,"Information Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
434,58831,2015-09-18,"Sempra Energy",15663,2542,https://www.linkedin.com/company/165918,Utilities,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
435,58832,2015-09-18,Gartner,238542,6841,https://www.linkedin.com/company/2078,"Information Technology and Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
439,58834,2015-09-18,"Host Hotels & Resorts",3728,263,https://www.linkedin.com/company/36069,"Real Estate","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
441,58835,2015-09-18,"Sealed Air Corporation",41943,5815,https://www.linkedin.com/company/7663,"Packaging and Containers","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
443,58836,2015-09-18,Signet,5846,1114,https://www.linkedin.com/company/13626,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
445,58837,2015-09-18,"Under Armour",186580,4930,https://www.linkedin.com/company/14140,"Apparel & Fashion","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
446,58839,2015-09-18,"Ventas, Inc.",4933,321,https://www.linkedin.com/company/57449,"Real Estate","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
447,58840,2015-09-18,"Ameriprise Financial Services, Inc.",60790,13211,https://www.linkedin.com/company/3032,"Financial Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
450,58841,2015-09-18,NetApp,266554,12406,https://www.linkedin.com/company/2105,"Information Technology and Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
451,58842,2015-09-18,"Kohl's Department Stores",91885,25187,https://www.linkedin.com/company/5749,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
453,58843,2015-09-18,"Alnylam Pharmaceuticals",6703,362,https://www.linkedin.com/company/48171,Biotechnology,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
456,58845,2015-09-18,Prologis,11798,1574,https://www.linkedin.com/company/8794,"Real Estate","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
458,58846,2015-09-18,Exelon,44656,17438,https://www.linkedin.com/company/4674,Utilities,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
460,58847,2015-09-18,"Ingersoll Rand",65240,21899,https://www.linkedin.com/company/3175,"Electrical/Electronic Manufacturing","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
461,58849,2015-09-18,"DaVita Kidney Care",44174,16144,https://www.linkedin.com/company/6487,"Hospital & Health Care","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
463,58850,2015-09-18,"Marsh & McLennan Companies",37216,6539,https://www.linkedin.com/company/1096648,"Financial Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
465,58851,2015-09-18,"lululemon athletica",105222,4855,https://www.linkedin.com/company/22523,Retail,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
467,58852,2015-09-18,TripAdvisor,102507,2635,https://www.linkedin.com/company/15027,Internet,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
468,58853,2015-09-18,Workday,76792,5159,https://www.linkedin.com/company/17719,"Computer Software","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
469,58854,2015-09-18,"Sabre Corporation",66701,7080,https://www.linkedin.com/company/2113,"Information Technology and Services","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
474,58855,2015-09-18,"ServiceNow – The Enterprise Cloud Company",40638,3374,https://www.linkedin.com/company/29352,"Computer Software","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
476,58856,2015-09-18,"IDEXX Laboratories",26105,4192,https://www.linkedin.com/company/7963,Biotechnology,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
477,58858,2015-09-18,"The Clorox Company",79556,4716,https://www.linkedin.com/company/166360,"Consumer Goods","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
479,58859,2015-09-18,"Nucor Corporation",13021,3678,https://www.linkedin.com/company/165257,"Mining & Metals","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
482,58860,2015-09-18,"Electronic Arts (EA)",211518,13559,https://www.linkedin.com/company/1449,Entertainment,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
484,58861,2015-09-18,"Wynn Macau",11698,641,https://www.linkedin.com/company/50785,Hospitality,"2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
485,58862,2015-09-18,Weyerhaeuser,21573,5153,https://www.linkedin.com/company/4494,"Paper & Forest Products","2015-09-18 00:00:00+00","2015-09-18 00:00:00+00",,,,,
