prime_key,dataset_id,time,username,checkins,has_added_app,were_here_count,likes,talking_about_count,facebook_id,date_added,date_updated,entity_id,cusip,isin
204,52760,"2015-01-01 05:00:00+00",DigitalAllyInc,21,f,21,615,36,416881781691676,,"2017-02-14 02:16:57.551058+00",,,
205,53203,"2015-01-01 05:00:00+00",AGCOcorp,1075,f,1075,239826,7919,113879109595,,"2017-02-14 04:05:36.019001+00",,,
206,52688,"2015-01-01 05:00:00+00",CarboniteOnlineBackup,0,f,0,67370,48,82258445975,,"2017-02-14 02:02:06.591038+00",,,
207,53443,"2015-01-01 05:00:00+00",KornFerry,131,f,0,2941,25,186087408100217,,"2017-02-14 06:07:13.548017+00",,,
208,53259,"2015-01-01 05:00:00+00",BradyCorporation,0,f,0,1068,6,96287144021,,"2017-02-14 04:22:56.409667+00",,,
209,52702,"2015-01-01 05:00:00+00",ComstockHomes,4,f,4,3307,5,131171700283198,,"2017-02-14 02:03:52.493569+00",,,
210,53261,"2015-01-01 05:00:00+00",BostonScientific,0,f,0,3610,39,410658078995179,,"2017-02-14 04:23:31.042988+00",,,
211,53162,"2015-01-01 05:00:00+00",WashingtonFederal.InvestedHere,79,f,0,8355,55,166042453445633,,"2017-02-14 03:51:12.347017+00",,,
212,53342,"2015-01-01 05:00:00+00",DeVryEducationGroup,41,f,0,250,3,398350553619116,,"2017-02-14 04:51:39.027101+00",,,
213,53093,"2015-01-01 05:00:00+00",splunk,1091,f,1091,6430,2329,5777172751,,"2017-02-14 03:35:56.907195+00",,,
214,52886,"2015-01-01 05:00:00+00",LuckyDogKennels,0,f,0,5204,34,279424385485602,,"2017-02-14 02:50:01.908863+00",,,
215,53238,"2015-01-01 05:00:00+00",acuitybrands,0,f,0,1552,7,119942494686214,,"2017-02-14 04:12:17.047208+00",,,
216,52666,"2015-01-01 05:00:00+00",biolase,164,f,164,142226,109,175606745825872,,"2017-02-14 01:59:13.429858+00",,,
217,53370,"2015-01-01 05:00:00+00",FederatedInvestors,0,f,0,470,7,132565826782249,,"2017-02-14 05:08:09.419028+00",,,
218,52735,"2015-01-01 05:00:00+00",CenterStateBank,0,f,0,3162,69,203854646301076,,"2017-02-14 02:11:24.269121+00",,,
219,52761,"2015-01-01 05:00:00+00",DISH,0,f,0,4819208,28484,45347040850,,"2017-02-14 02:17:14.287027+00",,,
220,53615,"2015-01-01 05:00:00+00",travelers,0,f,0,51906,1737,29123338521,,"2017-02-14 07:54:47.221597+00",,,
221,52857,"2015-01-01 05:00:00+00",icadmed,19,f,19,239,0,127861915936,,"2017-02-14 02:44:21.105513+00",,,
222,53414,"2015-01-01 05:00:00+00",huntsmancorp,63,f,63,315,12,212360062250934,,"2017-02-14 05:50:26.53499+00",,,
223,52647,"2015-01-01 05:00:00+00",arubanetworks,624,f,624,11751,83,56079974670,,"2017-02-14 05:46:32.518646+00",,,
224,52651,"2015-01-01 05:00:00+00",AsureSoftwareYourWorkplaceSimplified,0,f,0,267,3,103870236321424,,"2017-02-14 01:57:11.769057+00",,,
225,52994,"2015-01-01 05:00:00+00",Otonomy,0,f,0,140,26,300955620029608,,"2017-02-14 03:16:35.265433+00",,,
226,53474,"2015-01-01 05:00:00+00",meredithcorporation,579,f,0,4035,183,312321238810694,,"2017-02-14 06:25:59.845407+00",,,
227,53046,"2015-01-01 05:00:00+00",RGSEnergy,115,f,115,9447,109,39688271122,,"2017-02-14 03:26:27.999026+00",,,
228,53348,"2015-01-01 05:00:00+00",Equifax,0,f,0,132774,76,47422049014,,"2017-02-14 04:53:07.9935+00",,,
229,53091,"2015-01-01 05:00:00+00",SuperCom.group,3,f,3,83,4,124947964354692,,"2017-02-14 03:35:41.099086+00",,,
230,53026,"2015-01-01 05:00:00+00",PTC.Inc,356,f,0,3543,120,161388970605731,,"2017-02-14 03:23:03.439032+00",,,
231,52739,"2015-01-01 05:00:00+00",Cintas,869,f,0,10675,375,10401757259,,"2017-02-14 02:12:34.931459+00",,,
232,52693,"2015-01-01 05:00:00+00",crackerbarrel,110688,f,5679526,2370971,59703,175123745870734,,"2017-02-14 02:02:47.053965+00",,,
233,53094,"2015-01-01 05:00:00+00",support.com,78,f,0,4220,17,296420280331,,"2017-02-14 03:36:10.33879+00",,,
234,52882,"2015-01-01 05:00:00+00",jackinthebox,3,f,1559101,1067122,27118,46895347303,,"2017-02-14 02:49:11.420663+00",,,
235,52756,"2015-01-01 05:00:00+00",citizenscommunityfederal,0,f,0,5032,86,211429052399847,,"2017-02-14 02:16:07.13903+00",,,
236,53546,"2015-01-01 05:00:00+00",Phillips66Co,0,f,0,3899,375,363451900358298,,"2017-02-14 07:18:06.002365+00",,,
237,52759,"2015-01-01 05:00:00+00",dennys,61952,f,3769077,894027,11116,55330643140,,"2017-02-14 02:16:38.883023+00",,,
238,53356,"2015-01-01 05:00:00+00",EPAM.Systems,27,f,27,2192,45,138438772551,,"2017-02-14 04:55:28.593103+00",,,
239,52732,"2015-01-01 05:00:00+00",GoCriteo,284,f,0,8407,47,154273084625724,,"2017-02-14 02:10:52.25105+00",,,
240,53161,"2015-01-01 05:00:00+00",ViaSat,713,f,0,1877,100,223964047252,,"2017-02-14 03:51:04.947044+00",,,
241,53355,"2015-01-01 05:00:00+00",enbridge,0,f,0,3685,79,152759126824,,"2017-02-14 04:54:49.072458+00",,,
242,52848,"2015-01-01 05:00:00+00",homestreetbank,140,f,140,4000,100,534438193288561,,"2017-02-14 02:40:49.977546+00",,,
243,53458,"2015-01-01 05:00:00+00",lockheedmartin,0,f,0,213210,12664,82021918537,,"2017-02-14 06:17:31.887051+00",,,
244,53353,"2015-01-01 05:00:00+00",encompass360,0,f,0,677,4,63161462939,,"2017-02-14 04:54:21.54301+00",,,
245,53376,"2015-01-01 05:00:00+00",FMCTI,3478,f,3478,12399,716,404420946254418,,"2017-02-14 05:11:15.22701+00",,,
246,53473,"2015-01-01 05:00:00+00",RichmondAmerican,0,f,0,4243,49,247888578589187,,"2017-02-14 06:25:47.779055+00",,,
247,53030,"2015-01-01 05:00:00+00",JerseyShoreStateBank,18,f,18,342,18,135579176462165,,"2017-02-14 03:23:26.329253+00",,,
248,52720,"2015-01-01 05:00:00+00",CyrusOne,347,f,347,398,5,196191347068346,,"2017-02-14 02:08:08.863043+00",,,
249,53621,"2015-01-01 05:00:00+00",TataMotorsGroup,0,f,0,6306,126,329344457159505,,"2017-02-14 07:56:03.857794+00",,,
250,53599,"2015-01-01 05:00:00+00",TrueBlueInc,175,f,0,514,62,307319502748170,,"2017-02-14 07:44:30.791042+00",,,
251,52621,"2015-01-01 05:00:00+00",AnalogDevicesInc,160,f,0,6973,46,243348722355011,,"2017-02-14 01:53:58.695442+00",,,
252,52672,"2015-01-01 05:00:00+00",RoysRestaurant,2107,f,57119,49696,366,52569966012,,"2017-02-14 01:59:29.830319+00",,,
253,52962,"2015-01-01 05:00:00+00",NationalAmericanU,83,f,83,2950,73,117055085000283,,"2017-02-14 03:08:42.670851+00",,,
254,53224,"2015-01-01 05:00:00+00",AmResProp,32,f,0,1964,9,115965051926482,,"2017-02-14 04:10:07.662717+00",,,
255,53651,"2015-01-01 05:00:00+00",WiproTechnologies,3369,f,0,1470935,2297,42189185115,,"2017-02-14 08:11:18.466+00",,,
256,53382,"2015-01-01 05:00:00+00",GE,0,f,0,1351714,13883,138602119541424,,"2017-02-14 05:28:04.854129+00",,,
257,52762,"2015-01-01 05:00:00+00",dollartree,0,f,0,1370118,4628,102621172007,,"2017-02-14 02:17:26.805978+00",,,
258,52932,"2015-01-01 05:00:00+00",MercBank,2180,f,2180,5687,171,55467468761,,"2017-02-14 02:59:41.482434+00",,,
259,53613,"2015-01-01 05:00:00+00",TremorVideo,134,f,0,1282,18,204704266239687,,"2017-02-14 07:54:22.989956+00",,,
260,53653,"2015-01-01 05:00:00+00",WeisMarkets,0,f,0,94422,263,298314490055,,"2017-02-14 08:11:40.737292+00",,,
261,53626,"2015-01-01 05:00:00+00",UDRApartments,44,f,44,2313,16,366809688634,,"2017-02-14 07:58:55.030568+00",,,
262,52853,"2015-01-01 05:00:00+00",HuronConsulting,86,f,0,2479,29,73040943272,,"2017-02-14 02:42:11.898462+00",,,
263,53406,"2015-01-01 05:00:00+00",SPG,0,f,0,251950,3300,8038492631,,"2017-02-14 05:46:08.897688+00",,,
264,53115,"2015-01-01 05:00:00+00",SynacorInc,341,f,341,784,1,15699473958,,"2017-02-14 03:40:19.607585+00",,,
265,52753,"2015-01-01 05:00:00+00",VNSTherapyforEpilepsy,7,f,0,3983,176,97524578232,,"2017-02-14 02:54:00.927092+00",,,
266,53363,"2015-01-01 05:00:00+00",extraspace,0,f,0,57924,837,149752405037910,,"2017-02-14 05:03:12.799032+00",,,
267,52903,"2015-01-01 05:00:00+00",LifeVantage,0,f,0,22762,376,171210320837,,"2017-02-14 02:53:30.495058+00",,,
268,53189,"2015-01-01 05:00:00+00",ABB,889,f,0,345976,3379,16524057261,,"2017-02-14 03:57:14.819225+00",,,
269,53137,"2015-01-01 05:00:00+00",texasroadhouse,7,f,7525397,2674899,6156,8966519227,,"2017-02-14 03:46:14.151102+00",,,
270,53323,"2015-01-01 05:00:00+00",tableausw,0,f,0,54400,1528,27228877081,,"2017-02-14 04:44:32.791075+00",,,
271,53475,"2015-01-01 05:00:00+00",mcdermottinternational,0,f,0,6678,512,154580431385337,,"2017-02-14 06:26:12.615033+00",,,
272,53593,"2015-01-01 05:00:00+00",STMicroelectronics.NV,693,f,0,10280,88,195173207177184,,"2017-02-14 07:41:34.975119+00",,,
273,52944,"2015-01-01 05:00:00+00",ManitexInternational,0,f,0,399,5,135030513233324,,"2017-02-14 03:04:45.04765+00",,,
274,52730,"2015-01-01 05:00:00+00",ceragonnetworks,48,f,48,4603,39,131929896842339,,"2017-02-14 02:10:29.295057+00",,,
275,53389,"2015-01-01 05:00:00+00",generalmotors,0,f,0,640777,27547,102279051960,,"2017-02-14 05:33:11.743075+00",,,
276,52736,"2015-01-01 05:00:00+00",CoStarGroup,131,f,0,3204,21,354943816643,,"2017-02-14 02:11:36.742986+00",,,
277,52908,"2015-01-01 05:00:00+00",LimelightNetworks,188,f,188,1285,7,94192452191,,"2017-02-14 02:54:49.667074+00",,,
278,53132,"2015-01-01 05:00:00+00",towerjazz,29,f,0,326,45,116322551757539,,"2017-02-14 03:45:16.909213+00",,,
279,53085,"2015-01-01 05:00:00+00",smithmicro,88,f,0,1135,17,147402948671413,,"2017-02-14 03:34:45.817708+00",,,
280,53451,"2015-01-01 05:00:00+00",TheCocaColaCo,12757,f,12757,720621,23371,542678889114683,,"2017-02-14 06:08:59.745104+00",,,
281,53460,"2015-01-01 05:00:00+00",LifeLock,0,f,0,292377,358,20225782952,,"2017-02-14 06:18:28.123048+00",,,
282,52729,"2015-01-01 05:00:00+00",crayinc,60,f,60,5171,34,134025370859,,"2017-02-14 02:10:12.405011+00",,,
283,52997,"2015-01-01 05:00:00+00",ohiovalleybank,41,f,0,859,12,163025170399169,,"2017-02-14 03:17:20.120746+00",,,
284,52970,"2015-01-01 05:00:00+00",netelement,24,f,24,1622,4,202508913112301,,"2017-02-14 03:10:39.645239+00",,,
285,52659,"2015-01-01 05:00:00+00",aspentech,0,f,0,2400,30,364733128380,,"2017-02-14 01:57:55.14204+00",,,
286,53183,"2015-01-01 05:00:00+00",zionoil,150,f,150,72306,1001,154930410085,,"2017-02-14 03:56:22.536392+00",,,
287,53482,"2015-01-01 05:00:00+00",millerind,321,f,321,11894,1130,119085677057,,"2017-02-14 06:29:22.119153+00",,,
288,53076,"2015-01-01 05:00:00+00",siebertnet,0,f,0,212,3,231972810239907,,"2017-02-14 03:33:08.262036+00",,,
289,53504,"2015-01-01 05:00:00+00",nrghomesolar,26,f,26,41830,308,289670691201292,,"2017-02-14 06:58:30.591066+00",,,
290,52714,"2015-01-01 05:00:00+00",CMEGroup,1914,f,1914,28552,166,106249000192,,"2017-02-14 02:06:05.83319+00",,,
291,53358,"2015-01-01 05:00:00+00",erosnow,0,f,0,7492398,97622,168552943381,,"2017-02-14 04:56:53.079083+00",,,
292,52992,"2015-01-01 05:00:00+00",OldSecondBank,19,f,19,475,8,410322962361963,,"2017-02-14 03:15:53.915439+00",,,
293,53591,"2015-01-01 05:00:00+00",Shutterstock,0,f,0,283154,3600,8333641277,,"2017-02-14 07:41:07.76192+00",,,
294,53375,"2015-01-01 05:00:00+00",FEMSA,1555,f,0,86538,5820,122272787800032,,"2017-02-14 05:10:07.60396+00",,,
295,53127,"2015-01-01 05:00:00+00",telenav,0,f,0,7112,8,32265752027,,"2017-02-14 03:43:01.674745+00",,,
296,53534,"2015-01-01 05:00:00+00",progressive,0,f,0,336876,3581,17027909138,,"2017-02-14 07:10:15.212854+00",,,
297,53523,"2015-01-01 05:00:00+00",PenskeCars,157,f,157,55015,1905,153030361379253,,"2017-02-14 07:05:25.563154+00",,,
298,52949,"2015-01-01 05:00:00+00",MergeHealthcare,11,f,0,505,13,197895236956612,,"2017-02-14 05:55:29.718338+00",,,
299,52689,"2015-01-01 05:00:00+00",CarverFederalSavingsBank,28,f,0,235,12,210211792441900,,"2017-02-14 02:02:14.330383+00",,,
300,53333,"2015-01-01 05:00:00+00",dolby,0,f,0,132664,1062,356359871507,,"2017-02-14 04:48:36.032546+00",,,
301,53364,"2015-01-01 05:00:00+00",ford,20588,f,0,2986876,15818,22166130048,,"2017-02-14 05:03:22.696219+00",,,
302,52990,"2015-01-01 05:00:00+00",oldpoint,85,f,85,1280,30,107260749324711,,"2017-02-14 03:15:34.526514+00",,,
303,53614,"2015-01-01 05:00:00+00",petinsurance,256,f,0,111099,3617,30587752973,,"2017-02-14 07:54:36.731152+00",,,
304,53065,"2015-01-01 05:00:00+00",comscoreinc,212,f,212,21414,67,183244721733423,,"2017-02-14 03:29:51.967057+00",,,
305,53116,"2015-01-01 05:00:00+00",TransActTech,6,f,6,163,3,141772902561596,,"2017-02-14 03:40:36.130482+00",,,
306,52697,"2015-01-01 05:00:00+00",CDWCorporation,291,f,0,59585,6415,14101740225,,"2017-02-14 02:03:16.551014+00",,,
307,52625,"2015-01-01 05:00:00+00",AgenusBio,9,f,9,77,3,145648248964472,,"2017-02-14 01:54:15.255557+00",,,
308,53437,"2015-01-01 05:00:00+00",JuniperNetworks,1879,f,0,69363,772,85804120293,,"2017-02-14 06:04:21.06711+00",,,
309,53209,"2015-01-01 05:00:00+00",AlbemarleCorp,108,f,108,759,13,225545614147532,,"2017-02-14 04:06:46.258216+00",,,
310,53524,"2015-01-01 05:00:00+00",PaloAltoNetworks,518,f,518,8081,99,89662002710,,"2017-02-14 07:05:42.583094+00",,,
311,53479,"2015-01-01 05:00:00+00",mhfi,1400,f,1400,14252,246,112495188784373,,"2017-02-14 06:27:39.895034+00",,,
312,53401,"2015-01-01 05:00:00+00",HuntingtonIngallsIndustries,1208,f,0,15243,434,166748610036626,,"2017-02-14 05:42:18.851876+00",,,
313,53449,"2015-01-01 05:00:00+00",CarMax,0,f,0,148734,681,58226901193,,"2017-02-14 06:08:27.54838+00",,,
314,52976,"2015-01-01 05:00:00+00",Netgear,0,f,0,67001,866,107836383704,,"2017-02-14 03:12:23.103379+00",,,
315,53280,"2015-01-01 05:00:00+00",FrostBank,0,f,0,44303,2681,378433955560372,,"2017-02-14 04:31:16.268563+00",,,
316,53252,"2015-01-01 05:00:00+00",brookdaleseniorliving,1229,f,0,24763,739,39853283323,,"2017-02-14 04:21:00.591025+00",,,
317,52657,"2015-01-01 05:00:00+00",audiocodes,0,f,0,934,7,129699383719201,,"2017-02-14 01:57:45.621646+00",,,
318,53344,"2015-01-01 05:00:00+00",demandware,18,f,18,2067,14,36757282291,,"2017-02-14 04:52:06.82303+00",,,
319,53068,"2015-01-01 05:00:00+00",solarcity,0,f,0,71336,1251,70869085010,,"2017-02-14 03:30:19.467148+00",,,
320,53282,"2015-01-01 05:00:00+00",LoveChicos,0,f,0,1105160,7090,100807949196,,"2017-02-14 04:32:28.664354+00",,,
321,53071,"2015-01-01 05:00:00+00",shutterfly,0,f,0,2207632,12677,9131624063,,"2017-02-14 03:30:53.521577+00",,,
322,53265,"2015-01-01 05:00:00+00",BrownShoeCompany,1911,f,0,1719,39,147237651968219,,"2017-02-14 04:27:36.460916+00",,,
323,53410,"2015-01-01 05:00:00+00",hrblock,0,f,168336,382470,2448,7723400562,,"2017-02-14 05:47:01.123107+00",,,
324,52899,"2015-01-01 05:00:00+00",K2MInc,121,f,121,575,48,178117568890212,,"2017-02-14 02:52:17.297271+00",,,
325,53518,"2015-01-01 05:00:00+00",onegasincorporated,71,f,0,342,6,574217279314221,,"2017-02-14 07:01:42.162869+00",,,
326,52635,"2015-01-01 05:00:00+00",AppliedMaterialsInc,216,f,0,4524,73,149301252979,,"2017-02-14 01:54:52.774143+00",,,
327,52699,"2015-01-01 05:00:00+00",Cerner,1905,f,0,12413,404,63768796505,,"2017-02-14 02:03:33.283116+00",,,
328,53153,"2015-01-01 05:00:00+00",UnivestCorporation,1,f,0,4818,2574,123186804423266,,"2017-02-14 03:49:18.463096+00",,,
329,53145,"2015-01-01 05:00:00+00",ULTA,0,f,0,1555023,9881,57162292232,,"2017-02-14 03:47:39.283033+00",,,
330,53632,"2015-01-01 05:00:00+00",Unitil,0,f,0,580,26,111879652320906,,"2017-02-14 08:02:33.348056+00",,,
331,53465,"2015-01-01 05:00:00+00",Southwest,71308,f,2692403,4515757,42041,6806028948,,"2017-02-14 06:20:14.915046+00",,,
332,52943,"2015-01-01 05:00:00+00",makemytrip,322,f,0,1535479,5370,120740541030,,"2017-02-14 03:03:55.945334+00",,,
333,52941,"2015-01-01 05:00:00+00",HermanMiller,0,f,0,53940,780,162638622561,,"2017-02-14 03:03:38.286755+00",,,
334,52988,"2015-01-01 05:00:00+00",odysseymarine,23,f,23,11374,352,116331908410803,,"2017-02-14 03:15:04.363048+00",,,
335,53229,"2015-01-01 05:00:00+00",aspenaerogels,30,f,0,216,4,131467316953263,,"2017-02-14 04:10:50.611053+00",,,
336,52633,"2015-01-01 05:00:00+00",Allot.Communications,0,f,0,326,3,146554908754432,,"2017-02-14 01:54:45.029293+00",,,
337,53551,"2015-01-01 05:00:00+00",burgerking,0,f,277389,7536694,154945,134615383218473,,"2017-02-14 07:19:04.519018+00",,,
338,52722,"2015-01-01 05:00:00+00",Costco,32587,f,914988,1240140,11612,15240089946,,"2017-02-14 02:08:56.059032+00",,,
339,53202,"2015-01-01 05:00:00+00",aflacduck,0,f,0,534589,29752,56629329913,,"2017-02-14 04:05:23.995062+00",,,
340,52957,"2015-01-01 05:00:00+00",MyriadGenetics,200,f,200,1777,287,251767064943707,,"2017-02-14 03:07:59.501633+00",,,
341,52717,"2015-01-01 05:00:00+00",cobizfinancial,84,f,84,370,62,123468044392997,,"2017-02-14 02:07:05.83134+00",,,
342,53059,"2015-01-01 05:00:00+00",SandersonFarmsChicken,0,f,0,16992,3452,276425799142095,,"2017-02-14 03:28:21.179507+00",,,
343,53001,"2015-01-01 05:00:00+00",PCConnection,235,f,235,1377,8,97670471940,,"2017-02-14 02:06:47.530991+00",,,
344,53397,"2015-01-01 05:00:00+00",hfflp,0,f,0,140,1,269969539779533,,"2017-02-14 05:41:31.55511+00",,,
345,52777,"2015-01-01 05:00:00+00",EnterpriseBank,146,f,146,1899,256,108612762494502,,"2017-02-14 02:21:05.807058+00",,,
346,52980,"2015-01-01 05:00:00+00",Nova.Ltd,0,f,0,203,21,501955606498079,,"2017-02-14 03:13:19.926988+00",,,
347,53237,"2015-01-01 05:00:00+00",AmericanExpressUS,8,f,0,5721611,78783,6185812851,,"2017-02-14 04:12:03.834784+00",,,
348,53834,"2015-01-01 05:00:00+00",VistaGen,6,f,6,5266,2,257575604265715,,"2017-02-14 09:32:51.395026+00",,,
349,52863,"2015-01-01 05:00:00+00",illuminainc,1027,f,1027,3466,146,144013223969,,"2017-02-14 02:46:21.528728+00",,,
350,53640,"2015-01-01 05:00:00+00",ValmontIndustries,0,f,0,1258,11,102162603162492,,"2017-02-14 08:06:47.023153+00",,,
351,52709,"2015-01-01 05:00:00+00",Cinedigm,0,f,0,54321,401,96203627314,,"2017-02-14 02:05:08.306979+00",,,
352,52748,"2015-01-01 05:00:00+00",CVGRP,88,f,0,18302,2463,129753647180,,"2017-02-14 02:14:26.883029+00",,,
353,52917,"2015-01-01 05:00:00+00",GrandCanyonU,93988,f,93988,243953,3691,26615719245,,"2017-02-14 02:56:39.987032+00",,,
354,53483,"2015-01-01 05:00:00+00",ModelNInc,0,f,0,346,17,7740344812,,"2017-02-14 06:30:40.211058+00",,,
355,52712,"2015-01-01 05:00:00+00",cleanenergyfuels,115,f,115,1357,49,118535281590333,,"2017-02-14 02:05:36.601482+00",,,
356,52727,"2015-01-01 05:00:00+00",Copart,402,f,0,92825,1731,149962345034128,,"2017-02-14 02:09:48.559075+00",,,
357,52813,"2015-01-01 05:00:00+00",FifthThirdBank,0,f,0,139750,836,416289528393004,,"2017-02-14 02:29:42.779153+00",,,
358,53620,"2015-01-01 05:00:00+00",TSYS1,925,f,925,2604,142,210560332318875,,"2017-02-14 07:55:28.750008+00",,,
359,52821,"2015-01-01 05:00:00+00",FredsInc,201,f,201,26202,306,160678530655890,,"2017-02-14 02:32:05.573642+00",,,
360,53585,"2015-01-01 05:00:00+00",SOCompany,78,f,0,7447,440,344175515603105,,"2017-02-14 07:39:18.877364+00",,,
361,52889,"2015-01-01 05:00:00+00",jambajuice,162,f,193964,1812703,11360,45795797357,,"2017-02-14 02:50:47.648893+00",,,
362,53040,"2015-01-01 05:00:00+00",republicbank,233,f,0,5514,7,113770092025030,,"2017-02-14 03:25:31.016837+00",,,
363,53110,"2015-01-01 05:00:00+00",SevernSavingsBank,26,f,26,704,26,246031982144270,,"2017-02-14 03:39:27.80037+00",,,
364,53462,"2015-01-01 05:00:00+00",K12inc,1057,f,1057,206261,783,20947361920,,"2017-02-14 06:19:12.577608+00",,,
365,53307,"2015-01-01 05:00:00+00",CastlightHealth,128,f,128,3376,6,119738521410088,,"2017-02-14 04:41:51.16971+00",,,
366,53055,"2015-01-01 05:00:00+00",RiverviewBank,115,f,115,4239,101,146408372086917,,"2017-02-14 03:27:58.223048+00",,,
367,52787,"2015-01-01 05:00:00+00",EMCORE.Corporation,5,f,5,36,1,572711306104210,,"2017-02-14 02:23:48.789158+00",,,
368,52690,"2015-01-01 05:00:00+00",cathaybank,0,f,0,753,1,167927771700,,"2017-02-14 02:02:32.811061+00",,,
369,53140,"2015-01-01 05:00:00+00",ubicinc,0,f,0,2,0,866190233394640,,"2017-02-14 03:46:35.231872+00",,,
370,53053,"2015-01-01 05:00:00+00",RedRobin,33797,f,5392209,1412521,3505,7854678793,,"2017-02-14 03:27:35.100567+00",,,
371,53537,"2015-01-01 05:00:00+00",PerkinElmer,0,f,0,22401,25254,142542539115521,,"2017-02-14 07:12:04.839036+00",,,
372,52776,"2015-01-01 05:00:00+00",OpportunityBankofMontana,5,f,5,233,79,225781377485555,,"2017-02-14 02:20:57.599032+00",,,
373,52765,"2015-01-01 05:00:00+00",DescartesSystemsGroup,0,f,0,112,8,114858845294135,,"2017-02-14 02:18:46.359019+00",,,
374,52915,"2015-01-01 05:00:00+00",Logitech,0,f,0,1903760,64873,273503033533,,"2017-02-14 02:56:26.259079+00",,,
375,53664,"2015-01-01 05:00:00+00",ZoesKitchen,250,f,64444,140980,1241,71011774235,,"2017-02-14 08:20:01.999023+00",,,
376,52856,"2015-01-01 05:00:00+00",IndependBank,68,f,68,1636,65,139354309486164,,"2017-02-14 02:44:13.996796+00",,,
377,53017,"2015-01-01 05:00:00+00",TitanEnergy,3,f,3,17,0,303951859703088,,"2017-02-14 03:21:34.228156+00",,,
378,52891,"2015-01-01 05:00:00+00",KaiserAluminum,6,f,0,370,17,142033562551797,,"2017-02-14 02:51:10.916047+00",,,
379,52695,"2015-01-01 05:00:00+00",cogentco,13,f,13,1084,7,171849119527300,,"2017-02-14 02:02:59.564229+00",,,
380,53495,"2015-01-01 05:00:00+00",NewmontMiningCorporation,423,f,423,27049,265,152185858176459,,"2017-02-14 06:35:42.587129+00",,,
381,52718,"2015-01-01 05:00:00+00",Coherent,180,f,180,596,16,277214705634047,,"2017-02-14 02:07:21.403207+00",,,
382,53031,"2015-01-01 05:00:00+00",papajohns,3565,f,205217,2978033,8759,34703237638,,"2017-02-14 03:23:51.383099+00",,,
383,52884,"2015-01-01 05:00:00+00",jbhunttransport,822,f,822,6206,247,101944178570,,"2017-02-14 02:49:28.777394+00",,,
384,53257,"2015-01-01 05:00:00+00",bpcareers,0,f,0,41971,344,471366016218616,,"2017-02-14 04:22:35.819848+00",,,
385,52772,"2015-01-01 05:00:00+00",EA,0,f,0,3477413,42727,68678914189,,"2017-02-14 02:20:22.764699+00",,,
386,53606,"2015-01-01 05:00:00+00",Turkcell,0,f,3472,3211145,10537,181297685226637,,"2017-02-14 07:48:13.514012+00",,,
387,52922,"2015-01-01 05:00:00+00",LifewayKefir,0,f,0,423919,2640,206571875277,,"2017-02-14 02:57:18.903039+00",,,
388,53633,"2015-01-01 05:00:00+00",VisaUnitedStates,0,f,0,17424644,616832,211718455520845,,"2017-02-14 08:03:15.719046+00",,,
389,52799,"2015-01-01 05:00:00+00",ExlService,80,f,80,1066,16,304304563017195,,"2017-02-14 02:25:55.33827+00",,,
390,53210,"2015-01-01 05:00:00+00",alaskaairlines,12536,f,341285,545768,11928,28488837485,,"2017-02-14 04:07:01.347044+00",,,
391,53476,"2015-01-01 05:00:00+00",MedtronicCareers,0,f,0,5461,109,153440921448,,"2017-02-14 06:26:24.897677+00",,,
